title;price;place a;place b;place c;size;lat;long
4.0, Vračar centar, Kičevska, 120m2;1.500,00;Beograd ;Opština Vračar ;Centar ;"120";34.8325353;-92.1873959
Beograd na vodi, Bulevar Vudroa Vilsona ID#4427;1.800,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"80";44.80488280000001;20.448043
Zemun Železnička Kolonija ID#4667;270,00;Beograd ;Opština Zemun ;Železnička kolonija ;"27";null;null
Gospodara Vučića, 2.0 namešten, parking ID#15832;800,00;Beograd ;Opština Vračar ;Južni bulevar ;"40";44.793588;20.4809591
Palilula, 2.0 namešten ID#15835;850,00;Beograd ;Opština Palilula ;Centar ;"40";34.8325353;-92.1873959
Stan za izdavanje kod Djeram pijace ID#204941;700,00;Beograd ;Opština Zvezdara ;Đeram pijaca ;"64";44.80133319999999;20.4872266
Luksuzan stan za izdavanje Dorćol ID#201117;1.800,00;Beograd ;Opština Stari grad ;Dorćol ;"117";44.8252158;20.460523
Stari Grad, Dorćol ID#4428;1.000,00;Beograd ;Opština Stari grad ;Dorćol ;"100";44.8252158;20.460523
Svetogorska, 4.0, kompletno namešten;1.950,00;Beograd ;Opština Stari grad ;Atelje 212;"89";44.814295;20.4681403
Autokomanda 90m2 4,0sob 3/4, 2 kuhinje, 2 kupatila;800,00;Beograd ;Opština Voždovac ;Centar ;"90";34.8325353;-92.1873959
Majke Jevrosime, 80m2, 4/4;1.100,00;Beograd ;Opština Stari grad ;Trg Nikole Pašića ;"80";44.8125267;20.4631134
Trosoban namešten stan;650,00;Beograd ;Opština Zemun ;Save Kovačevića ;"64";44.793881;20.5275571
Zemun, Cetinjska, 2.0 namešten, u kući ID#15831;450,00;Beograd ;Opština Zemun ;Donji grad ;"40";45.5573036;18.7214836
Olimp - Braće Miladinov ID#1319;650,00;Beograd ;Opština Zvezdara ;Olimp ;"44";null;null
Borča, Palilula ID#4666;300,00;Beograd ;Opština Palilula ;Borča ;"88";44.8787385;20.4667137
Fantastičan 3.0 stan u BW Metropolitan ID#1421;1.800,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"71";44.80488280000001;20.448043
Zvezdara, Dimitrija Tucovića;650,00;Beograd ;Opština Zvezdara ;Bulbulder ;"35";44.8028978;20.492606
Vukov Spomenik;600,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"42";44.8046413;20.4832729
Sava Centar, poslovni ili stambeni prostor;800,00;Beograd ;Opština Novi Beograd ;Blok 22;"86";44.811609;20.4264583
Izdajem stan 100 m2 Bulevar Arsenija Čarnojevića;900,00;Beograd ;Opština Novi Beograd ;Blok 37a;"100";null;null
Vračar-Lux 2.0 stan;1.500,00;Beograd ;Opština Vračar ;Neimar ;"80";null;null
Stan u kuci 2.0-35kv,sa troskovima;270,00;Beograd ;Opština Voždovac ;Dušanovac ;"35";44.7817724;20.4820974
Novi Beograd, Blok 61, Jurija Gagarina;1.100,00;Beograd ;Opština Novi Beograd ;Blok 61;"64";44.8033864;20.3699008
Dedinje, Miloja Djaka, 4.0, 117 m2;1.100,00;Beograd ;Opština Savski venac ;Dedinje ;"117";44.77406879999999;20.4560195
Kalenic, Kicevska;1.500,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"104";44.8001747;20.475769
Stari merkator, 1.0 namešten ID#815358;950,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"40";44.8280022;20.4125119
BW Metropolitan, Beograd na vodi, odmah useljiv ID;1.600,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"70";44.80488280000001;20.448043
Izdaje se stan kao poslovni prostor -Vračar;800,00;Beograd ;Opština Vračar ;Neimar ;"72";null;null
4.0 nov useljiv stan;1.200,00;Beograd ;Opština Palilula ;Tašmajdan ;"98";44.8096815;20.469996
Novi Beograd - Blok 33 Genex ID#51443;800,00;Beograd ;Opština Novi Beograd ;Blok 33;"92";44.8205858;20.4074632
Novi Beograd - Stari Merkator Novogradnja ID#51365;1.300,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"75";44.8280022;20.4125119
Zemun - Karadjordjev Trg ID#50424;2.000,00;Beograd ;Opština Zemun ;Karađorđev trg ;"150";44.837006;20.4174505
Centar - Vracar ID#50411;1.200,00;Beograd ;Opština Vračar ;Hram svetog Save ;"70";44.7981382;20.4690468
Novi Beograd - Stari Merkator Novogradnja ID#50422;2.200,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"90";44.8280022;20.4125119
Novi Beograd - Blok 30 ID#51471;1.450,00;Beograd ;Opština Novi Beograd ;Blok 30 (B92);"74";44.8189461;20.4195249
Novi Beograd - Arena ID#51470;500,00;Beograd ;Opština Novi Beograd ;Blok 28;"30";44.8128631;20.4132254
Centar - Beograd Na Vodi BW ID#51469;1.250,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"30";44.80488280000001;20.448043
Novi Beograd - Blok 30 Novi Merkator ID#51374;2.000,00;Beograd ;Opština Novi Beograd ;Novi Merkator ;"96";44.8208284;20.4142846
Novi Beograd - Blok 22 Arena ID#1151484;1.100,00;Beograd ;Opština Novi Beograd ;Blok 22;"70";44.811609;20.4264583
Novi Beograd - Dr Ivana Ribara ID#51375;800,00;Beograd ;Opština Novi Beograd ;Blok 61;"80";44.8033864;20.3699008
Centar - Stari Grad ID#50002;950,00;Beograd ;Opština Stari grad ;Trg Republike ;"55";46.0508788;14.5009992
Novi Beograd - Ledine ID#50963;800,00;Beograd ;Opština Novi Beograd ;Ledine ;"100";44.8035245;20.3432558
Novi Beograd - Ledine ID#1250962;700,00;Beograd ;Opština Novi Beograd ;Ledine ;"80";44.8035245;20.3432558
Retenzija ID#51395;950,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"50";44.8280022;20.4125119
Novi Beograd - Yubc Blok 12 ID#51383;1.500,00;Beograd ;Opština Novi Beograd ;YUBC ;"145";null;null
Novi Beograd - West 65 ID#51376;1.000,00;Beograd ;Opština Novi Beograd ;Blok 65;"57";44.8126665;20.3980309
Širi centar - Brace Jerkovic ID#50966;600,00;Beograd ;Opština Voždovac ;Braće Jerković ;"47";44.7705535;20.4943111
Centar - Vracar ID#1150493;1.100,00;Beograd ;Opština Vračar ;Crveni krst ;"78";44.795856;20.4882292
Novi Beograd - Ledine ID#1450448;900,00;Beograd ;Opština Novi Beograd ;Ledine ;"130";44.8035245;20.3432558
Lux 1.5 namešten stan na Vračaru;500,00;Beograd ;Opština Vračar ;Gospodara Vučića ;"33";44.7918334;20.4873604
Skojevsko Naselje, Luke Vojvodica;370,00;Beograd ;Opština Rakovica ;Skojevsko naselje ;"42";44.7488098;20.4327635
Vračar, Molerova, salonac;1.400,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"70";44.8001747;20.475769
Uredjen stan 91m2;1.200,00;Beograd ;Opština Novi Beograd ;Blok 37;"105";44.8202941;20.3992782
Odličan, moderan stan, dve spavaće ID 4395;900,00;Beograd ;Opština Voždovac ;FON - Bilećka ;"65";44.7677617;20.4786785
Kalenić-1.5 renoviran useljiv stan;600,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"44";44.8001747;20.475769
Luksuzan penthouse 70m2+15m2 terasa ID#30061;2.000,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"70";44.8001747;20.475769
Izdaje se namestena garsonjera i jednosoban stan.;200,00;Beograd ;Opština Palilula ;Borča ;"22";44.8787385;20.4667137
Stan na dan;30,00;Beograd ;Opština Rakovica ;Vidikovac ;"30";44.7383997;20.4205895
Vračar, Krunski venac - Kneginje Zorke;2.600,00;Beograd ;Opština Vračar ;Krunski venac ;"143";44.80355309999999;20.4714699
Predivan stan za izdavanje na Vračaru;1.200,00;Beograd ;Opština Vračar ;Krunska ;"100";44.8052638;20.4702672
Savski venac, VMA - Raška;1.500,00;Beograd ;Opština Savski venac ;VMA ;"102";null;null
Vojvode Vlahovića, 3.0, 111m2, 3/3, LUX, namešten;1.000,00;Beograd ;Opština Voždovac ;Vojvode Vlahovića ;"111";44.7598913;20.5068129
Studentski trg, Zmaja od Noćaja, 72m2, parking;1.300,00;Beograd ;Opština Stari grad ;Studentski trg ;"72";44.8189483;20.4573839
2,5 Odlična lokacija, namešten, sunčan;1.000,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"67";44.8046413;20.4832729
Stan kod Hrama;700,00;Beograd ;Opština Vračar ;Hram svetog Save ;"42";44.7981382;20.4690468
Centar izdaje se stan;2.500,00;Beograd ;Opština Palilula ;Cvijićeva ;"250";44.8123097;20.4784131
Centar izdaje stan;2.500,00;Beograd ;Opština Palilula ;Cvijićeva ;"250";44.8123097;20.4784131
Lep namešten stan u naselju Stepa Stepanović;400,00;Beograd ;Opština Voždovac ;Naselje Stepa Stepanović ;"37";44.75355;20.49656
Izdaje se Lux 2.5-81kv,garaza;1.200,00;Beograd ;Opština Novi Beograd ;Blok 65;"81";44.8126665;20.3980309
West 65 sa garažnim mestom;1.200,00;Beograd ;Opština Novi Beograd ;Blok 65;"60";44.8126665;20.3980309
Izdaje se 3.0-75kv;800,00;Beograd ;Opština Novi Beograd ;Stara Bežanija ;"75";44.8072486;20.3718846
Lux / privatno dvoriste /retko u ponudi;1.800,00;Beograd ;Opština Vračar ;Hram svetog Save ;"119";44.7981382;20.4690468
Lux 3.0 / garaza / Najlepsi pogled - K- distrikt;2.000,00;Beograd ;Opština Stari grad ;K-District ;"97";44.8275932;20.4538718
Zmaja od noćaja, 2.0, 49m2 ID#1821;800,00;Beograd ;Opština Stari grad ;Centar ;"49";34.8325353;-92.1873959
Đeram pijaca, 70m2, I, cg,;850,00;Beograd ;Opština Zvezdara ;Đeram pijaca ;"70";44.80133319999999;20.4872266
Studentski trg, 50m2, V, nr, uknj.;700,00;Beograd ;Opština Stari grad ;Knez Mihailova ;"50";44.8177356;20.4569894
Izdajem dvosoban stan na Voždovcu;400,00;Beograd ;Opština Voždovac ;Naselje Stepa Stepanović ;"38";44.75355;20.49656
Dobra lokacija, niske režije;550,00;Beograd ;Opština Voždovac ;Šumice ;"69";44.7856266;20.4912167
Izdaje 7,0 soban stan / poslovni prostor;2.500,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"166";44.80488280000001;20.448043
The Best Apartment in Premium BW Terra Riverview;4.200,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"151";44.80488280000001;20.448043
Izdajem jednoiposoban stan u Požeškoj;400,00;Beograd ;Opština Čukarica ;Banovo brdo ;"42";44.7767729;20.4155629
Centar-Terazije (Nušićeva-pešačka zona);600,00;Beograd ;Opština Stari grad ;Terazije ;"35";44.8126696;20.4612717
Jurija Gagarina Blok 70 Novi Beograd Beograd Sr...;1.200,00;Beograd ;Opština Novi Beograd ;Blok 70 (kineski tržni centar);"76";44.80285809999999;20.3931315
Stan na dan u Kumodrazu Beograd;15,00;Beograd ;Opština Voždovac ;Kumodraž ;"65";44.73943329999999;20.5098129
West 65, Tower, 3.0, 100m2, garaza, Lux;3.300,00;Beograd ;Opština Novi Beograd ;Blok 65;"100";44.8126665;20.3980309
Stari grad, Dom omladine - Dečanska, 58m2;1.100,00;Beograd ;Opština Stari grad ;Dom omladine ;"58";44.81547519999999;20.4626885
Blok32 Zorana Đinđića izdaje se stan sa parkingom;1.800,00;Beograd ;Opština Novi Beograd ;Blok 32 (Crkva svetog Dimitrija);"70";44.8203665;20.4116428
Izdavanje luksuznog stana u blizini TC Piramida;1.500,00;Beograd ;Opština Novi Beograd ;Blok 63;"118";44.805903;20.3823845
Nenamešten dvosoban stan, Bulevar;650,00;Beograd ;Opština Zvezdara ;Bulevar kralja Aleksandra ;"62";44.7882497;20.5167404
Izdavanje, stan, Agostina Neta, 65m2, ID251;1.000,00;Beograd ;Opština Novi Beograd ;Blok 70a;"65";44.80040899999999;20.402188
Izdavanje, stan, Hilandarska, 150m2, ID249;2.000,00;Beograd ;Opština Stari grad ;Dorćol ;"150";44.8252158;20.460523
Izdavanje, stan, Francuska, 83m2, ID225;1.100,00;Beograd ;Opština Stari grad ;Dorćol ;"83";44.8252158;20.460523
Izdavanje, stan, Rada Drainca, 120m2, ID171;620,00;Beograd ;Opština Čukarica ;Filmski grad ;"120";44.7532443;20.4316466
Izdavanje, stan, Gandijeva, 100m2, ID235;900,00;Beograd ;Opština Novi Beograd ;Novi Merkator ;"100";44.8208284;20.4142846
Izdavanje, stan, Dobrice Cosica, 22m2, ID253;1.200,00;Beograd ;Opština Stari grad ;Kosančićev venac ;"22";44.8163355;20.4530116
Jednosoban stan;300,00;Beograd ;Opština Novi Beograd ;Ledine ;"50";44.8035245;20.3432558
Stambeno-poslovni prostor u visokom prizemlju;700,00;Beograd ;Opština Vračar ;SC Vračar ;"45";44.7992794;20.4836421
Kennedy Residence, Novi Beograd ID#1153;1.700,00;Beograd ;Opština Novi Beograd ;Blok 9a;"38";44.8318855;20.4149874
Hotel Hyatt, Bulevar Zorana Đinđića, 2.0, 54m2;800,00;Beograd ;Opština Novi Beograd ;Hotel Hyatt ;"54";null;null
Slavija, Kneginje Zorke, izdavanje;700,00;Beograd ;Opština Vračar ;Slavija ;"47";44.8027838;20.465944
Lekino Brdo, 2.0 namešten ID#15826;600,00;Beograd ;Opština Voždovac ;Lekino brdo ;"60";44.7891937;20.4947692
Kalenić, 2.0 pogodno za PP ID#11758;950,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"70";44.8001747;20.475769
Vračar, centar 54m2 ID#4424;1.200,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"54";44.8001747;20.475769
Arena, 3.0 namešten ID#5164;1.100,00;Beograd ;Opština Novi Beograd ;Arena ;"70";null;null
Južni bulevar, Gospodara Vučića ID#3662;700,00;Beograd ;Opština Vračar ;Južni bulevar ;"55";44.793588;20.4809591
Voždovac,Nikšićka ulica stan sa garažom se izdaje;900,00;Beograd ;Opština Voždovac ;Bioskop Voždovac ;"70";44.7822375;20.4717445
Zarkovo 1.5 soban preporuka;300,00;Beograd ;Opština Čukarica ;Žarkovo ;"35";44.7615346;20.4130631
Luks 2.0 stan kod Ada mall-a na Banovom brdu;1.000,00;Beograd ;Opština Čukarica ;Ada Ciganlija ;"52";44.7918226;20.4126107
Vračar, Kalenić pijaca ID#4423;800,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"48";44.8001747;20.475769
Savski venac, Dedinje, Bulevar Kneza Aleksandra Ka;1.400,00;Beograd ;Opština Savski venac ;Dedinje ;"90";44.77406879999999;20.4560195
Odličan 2.5 stan od 71m2, Blok 70a;750,00;Beograd ;Opština Novi Beograd ;Blok 70a;"71";44.80040899999999;20.402188
Lomina, Stari grad, Pet Friendly! ID#1151;1.250,00;Beograd ;Opština Savski venac ;Ekonomski fakultet ;"62";null;null
CENTAR -VUKOV SPOMENIK ,LEP DVOSOBAN;600,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"62";44.8046413;20.4832729
Voždovac, Beranska, 44m2 ID#4422;500,00;Beograd ;Opština Voždovac ;Vojvode Stepe ;"44";44.7608581;20.4848359
Centar ID#1158;2.300,00;Beograd ;Opština Stari grad ;Terazije ;"110";44.8126696;20.4612717
izdajem nameštenu garsonjeru;370,00;Beograd ;Opština Palilula ;Bogoslovija ;"24";44.8151594;20.488473
Banovo brdo, S. Todorovića, 33m2;350,00;Beograd ;Opština Čukarica ;Banovo brdo ;"33";44.7767729;20.4155629
Mirijevo,Pupinova,27m2,renta ID#42261;300,00;Beograd ;Opština Zvezdara ;Mirijevo ;"27";44.7854051;20.5461547
Bežanijska kosa izdaje se stan;300,00;Beograd ;Opština Novi Beograd ;Bežanijska kosa 2;"37";44.8189019;20.3858748
Luksuzan stan u BW Terraces / 2.0 /garaza;1.700,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"70";44.80488280000001;20.448043
BW,Izdaje se Lux 2.0-53kv,nov,garaza;1.200,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"53";44.80488280000001;20.448043
Novogradnja, penthouse, namešten, sa 2 parking mes;2.000,00;Beograd ;Opština Zvezdara ;Gradska bolnica ;"120";null;null
Namešten salonac, top lokacija ID#1061;2.000,00;Beograd ;Opština Vračar ;Krunski venac ;"120";44.80355309999999;20.4714699
Jednosoban stan 40 m2,grejanje besplatno;250,00;Beograd ;Opština Čukarica ;Sremčica ;"40";44.6759957;20.3919853
Tašmajdanski park, Starine Novaka, stan 55m2;670,00;Beograd ;Opština Palilula ;Tašmajdan ;"55";44.8096815;20.469996
Ekskluzivni stan na Vracaru / 4.0 / Hram;2.800,00;Beograd ;Opština Vračar ;Hram svetog Save ;"142";44.7981382;20.4690468
Savograd - moderan, kompletno opremljen apartman;1.800,00;Beograd ;Opština Novi Beograd ;Sava centar ;"96";44.8085099;20.431998
A blok, lux, novogradnja, dve garaže, ID 14324;2.000,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"86";44.8061288;20.4015421
Kotež, Osma sutjeska, 100m2 ID#4235;350,00;Beograd ;Opština Palilula ;Kotež ;"100";44.85071139999999;20.4697987
Lux 4.0 stan u srcu Vracara;2.000,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"128";44.8001747;20.475769
Zemun, Kej, 77m2, 3.0, namešten;700,00;Beograd ;Opština Zemun ;Kej ;"77";null;null
Izdavanje luksuznog stana-BW/3.0/ Pogled na reku;1.900,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"90";44.80488280000001;20.448043
Cvetanova ćuprija, 2.0, 50m2;400,00;Beograd ;Opština Zvezdara ;Cvetanova ćuprija ;"50";44.7674746;20.5139649
Žarkovo, stan sa parkingom mestom ID#4216;600,00;Beograd ;Opština Čukarica ;Žarkovo ;"110";44.7615346;20.4130631
Surčin, Bukovička, 90m2 ID#4218;1.000,00;Beograd ;Opština Surčin ;Surčin (mesto) ;"90";44.7956031;20.2998398
Zemun, Zelena avenija, sa dva parking mesta ID#37;2.500,00;Beograd ;Opština Zemun ;Zelena avenija ;"106";44.83776640000001;20.4049409
Vračar, dvosoban, sređen ID#4229;800,00;Beograd ;Opština Vračar ;Crveni krst ;"51";44.795856;20.4882292
Novogradnja 2023, neuseljavan stan, sve novo;950,00;Beograd ;Opština Voždovac ;Lekino brdo ;"66";44.7891937;20.4947692
Ex Ing home 65, 2.0 lux namešten ID#2512;1.100,00;Beograd ;Opština Novi Beograd ;Blok 65;"51";44.8126665;20.3980309
Ledine, Glavna-Vojvođanska ulica Lux dvosoban stan;590,00;Beograd ;Opština Surčin ;Ledine ;"46";44.8035245;20.3432558
Lux nov stan na glavnoj ulici, Ledine;450,00;Beograd ;Opština Surčin ;Surčin (mesto) ;"36";44.7956031;20.2998398
Dedinje, 92m2, I, cg, nenamešten ID#79733;1.400,00;Beograd ;Opština Savski venac ;Dedinje ;"92";44.77406879999999;20.4560195
Izdajem namešten dvosoban stan;450,00;Beograd ;Opština Čukarica ;Čukarička padina ;"54";44.7791826;20.4058581
Stari Grad Knez Mihajlova 120m2;1.500,00;Beograd ;Opština Stari grad ;Knez Mihailova ;"120";44.8177356;20.4569894
Garsonjera 28 blok;300,00;Beograd ;Opština Novi Beograd ;Blok 28;"27";44.8128631;20.4132254
Stan u novogradnji sa dva garažna mesta;1.600,00;Beograd ;Opština Voždovac ;Lekino brdo ;"74";44.7891937;20.4947692
2.0 stan u Braće Jerković, 30m2+10m2 galerija ID#1;500,00;Beograd ;Opština Voždovac ;Braće Jerković ;"30";44.7705535;20.4943111
Voždovac, Vojvode Vlahovića, 38m2;500,00;Beograd ;Opština Voždovac ;Vojvode Vlahovića ;"38";44.7598913;20.5068129
Izdavanje luksuznog stana na Vracaru / 3.0 / gar;2.500,00;Beograd ;Opština Vračar ;Hram svetog Save ;"90";44.7981382;20.4690468
Jove Ilica - penthaus, garazno mesto, lux;2.000,00;Beograd ;Opština Voždovac ;Jove Ilića ;"95";44.7793343;20.471697
Izdavanje luksuznog stana /2.0/ garaza - Blok 65;1.200,00;Beograd ;Opština Novi Beograd ;Blok 65;"42";44.8126665;20.3980309
Zvezdara, 52m2, IV, cg, namešten ID#82504;1.000,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"52";44.8046413;20.4832729
Lux, Novi Beograd, Tošin bunar, 1.5, 37 m2;700,00;Beograd ;Opština Novi Beograd ;Tošin bunar ;"37";44.8174406;20.3948763
- Zvezara sf 14427;630,00;Beograd ;Opština Zvezdara ;Mirijevo ;"73";44.7854051;20.5461547
Zemunske kapije,1.5 ,37m2;380,00;Beograd ;Opština Zemun ;Zemunske kapije ;"37";44.85308879999999;20.3686508
Stari Grad - Dorćol - novogradnja ID#17477;1.200,00;Beograd ;Opština Stari grad ;Dorćol ;"45";44.8252158;20.460523
Vojvođanska, Novi beograd, izdavanje ID#1350;700,00;Beograd ;Opština Novi Beograd ;Blok 61;"57";44.8033864;20.3699008
Braće Jerković,3.0,namešten,renoviran ID#15823;650,00;Beograd ;Opština Voždovac ;Braće Jerković ;"62";44.7705535;20.4943111
Funkcionalan stan od 55m2 u centru grada;1.000,00;Beograd ;Opština Vračar ;Slavija ;"55";44.8027838;20.465944
Vracar, trosoban stan;1.300,00;Beograd ;Opština Vračar ;Čubura ;"80";44.7954768;20.4773131
Blok 21;1.200,00;Beograd ;Opština Novi Beograd ;Blok 21;"78";44.8145051;20.4303868
Izdajem jednosoban namesten stan 34m2;400,00;Beograd ;Opština Voždovac ;Vojvode Stepe ;"34";44.7608581;20.4848359
Radovana Miloševića Žarkovo Čukarica Beograd Sr...;310,00;Beograd ;Opština Čukarica ;Žarkovo ;"54";44.7615346;20.4130631
FON, 2.0 prazan ID#2511;350,00;Beograd ;Opština Voždovac ;FON - Bilećka ;"60";44.7677617;20.4786785
Trg Nikole Pašića 123+9 moderan, namešten, parking;2.500,00;Beograd ;Opština Stari grad ;Skupština ;"123";44.8115854;20.4658261
Arena, 3.0, namešten, 70(T), useljiv;1.100,00;Beograd ;Opština Novi Beograd ;Arena ;"70";null;null
Sajam, 2.0, namešten, 80(L), useljiv;550,00;Beograd ;Opština Savski venac ;Sajam ;"80";null;null
Gunduličev venac, 1.0, namešten, 28+T, useljiv;450,00;Beograd ;Opština Stari grad ;Gundulićev venac ;"28";44.8203336;20.4690457
Apartment for rent 2.0 46m2;450,00;Beograd ;Opština Rakovica ;Centar ;"46";34.8325353;-92.1873959
BW, Metropoliten, lux, 2.0, ID 19752;1.500,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"51";44.80488280000001;20.448043
Gradska bolnica, 2.0 niske režije ID#2508;500,00;Beograd ;Opština Zvezdara ;Gradska bolnica ;"36";null;null
Dunavske terase,3.0 lux namešten ID#2509;1.100,00;Beograd ;Opština Palilula ;Karaburma ;"70";44.8172662;20.509558
West 65,2.0 lux namešten ID#2510;1.300,00;Beograd ;Opština Novi Beograd ;Blok 65;"56";44.8126665;20.3980309
Crveni Krst, 3.0 namešten ID#15258;900,00;Beograd ;Opština Zvezdara ;Crveni krst ;"67";44.795856;20.4882292
Kalenić,4.0 lux, namešten ID#815102;3.500,00;Beograd ;Opština Vračar ;Centar ;"164";34.8325353;-92.1873959
Bulevar oslobođenja,kod Franša, 2.0 namešten ID#15;800,00;Beograd ;Opština Vračar ;Južni bulevar ;"55";44.793588;20.4809591
Botanička bašta, 4.0 namešten ID#15625;800,00;Beograd ;Opština Palilula ;Botanička bašta ;"84";null;null
Gradska bolnica, 2.0 polunamešten ID#15628;700,00;Beograd ;Opština Zvezdara ;Gradska bolnica ;"36";null;null
Medaković III, 3.0 namešten ID#15635;450,00;Beograd ;Opština Voždovac ;Medaković 3;"70";44.7722771;20.5079556
Nušićeva, 1.5 namešten, može i PP ID#815501;700,00;Beograd ;Opština Stari grad ;Centar ;"35";34.8325353;-92.1873959
Luksuzni penthaus u srcu Vračara ID#1080;1.700,00;Beograd ;Opština Vračar ;Čubura ;"120";44.7954768;20.4773131
Novo, pet feiendly.trosoban.;400,00;Beograd ;Opština Zvezdara ;Mirijevo ;"52";44.7854051;20.5461547
Banovo brdo, 110m2;1.000,00;Beograd ;Opština Čukarica ;Banovo brdo ;"110";44.7767729;20.4155629
Stan u Brace Jerkovic;600,00;Beograd ;Opština Voždovac ;Braće Jerković ;"67";44.7705535;20.4943111
Voždovac, Autokomanda - Ranka Tajsića 31m2;430,00;Beograd ;Opština Voždovac ;Autokomanda ;"31";44.7902717;20.46634
Banovo brdo, 110m2;850,00;Beograd ;Opština Čukarica ;Banovo brdo ;"110";44.7767729;20.4155629
Bulbuder, 2.5 polunamešten ID#2506;600,00;Beograd ;Opština Zvezdara ;Bulbulder ;"60";44.8028978;20.492606
Blok 22, namešten, odlična lokacija ID#3141;950,00;Beograd ;Opština Novi Beograd ;Blok 22;"80";44.811609;20.4264583
Palilula, Centar - Dalmatinska 155m2;1.500,00;Beograd ;Opština Palilula ;Centar ;"155";34.8325353;-92.1873959
Beograd, Mali Mokri Lug, Stan, 3.0, 90m2;900,00;Beograd ;Opština Zvezdara ;Mali Mokri Lug ;"90";44.7744443;20.53607
Centar,3.0 renoviran,pet friendly ID#2504;1.000,00;Beograd ;Opština Zemun ;Karađorđev trg ;"93";44.837006;20.4174505
Zvezdara, Olimp, 2,5, 65m2 +20m2 ter, VPR, nov;800,00;Beograd ;Opština Zvezdara ;Olimp ;"65";null;null
Lux opremljen stan kod Voždovačke crkve;1.100,00;Beograd ;Opština Voždovac ;Vojvode Stepe ;"58";44.7608581;20.4848359
Stan na Vozdovcu-Kumodraz;260,00;Beograd ;Opština Voždovac ;Kumodraž ;"50";44.73943329999999;20.5098129
Stan na Ledinama 67m2 izdajem na duže;370,00;Beograd ;Opština Novi Beograd ;Ledine ;"67";44.8035245;20.3432558
Stan na dan;45,00;Beograd ;Opština Zvezdara ;Učiteljsko naselje ;"40";44.7875437;20.5068282
Konjarnik, Beo Centar - 3.0 stan;700,00;Beograd ;Opština Zvezdara ;Konjarnik ;"59";44.7827202;20.5067648
Izdajem stan u Mirijevu;500,00;Beograd ;Opština Zvezdara ;Mirijevo ;"44";44.7854051;20.5461547
Izdajem namešten 1.5 stan u Višnjici;300,00;Beograd ;Opština Palilula ;Višnjica ;"53";44.8282294;20.5479417
Vračar, Prote Mateje, 74 m2, renta ID#41224;900,00;Beograd ;Opština Vračar ;Krunski venac ;"74";44.80355309999999;20.4714699
Vračar, Njegoševa, 70m2, renta ID#41198;1.700,00;Beograd ;Opština Vračar ;Cvetni trg ;"70";44.8056269;20.4653886
Stan za jednu osobu, nepušača na Ledinama;300,00;Beograd ;Opština Novi Beograd ;Ledine ;"47";44.8035245;20.3432558
Blok 61-2.5 stan;500,00;Beograd ;Opština Novi Beograd ;Blok 61;"83";44.8033864;20.3699008
Kneza Milosa, izdajem namesten stan;1.300,00;Beograd ;Opština Savski venac ;Kneza Miloša ;"65";44.8083301;20.4635596
Zepterra;1.000,00;Beograd ;Opština Novi Beograd ;Blok 65;"55";44.8126665;20.3980309
Nov useljiv 1.5 stan;600,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"35";44.8046413;20.4832729
70m2 - Požeška, Banovo brdo, Beograd;600,00;Beograd ;Opština Čukarica ;Banovo brdo ;"70";44.7767729;20.4155629
Lux Stan na dan 2.0-45kv;60,00;Beograd ;Opština Vračar ;Beogradska ;"45";44.8125449;20.46123
Izdaje se Lux 2.0-45kv,Stan na dan;60,00;Beograd ;Opština Vračar ;Beogradska ;"45";44.8125449;20.46123
Izdaje se 2.5-56kv,nov,kod Aviva;550,00;Beograd ;Opština Zvezdara ;Kluz ;"56";46.7712101;23.6236353
3.0 Pašino brdo 80m2, terasa 30m2, l, cg, namešten;850,00;Beograd ;Opština Voždovac ;Dušanovac ;"80";44.7817724;20.4820974
Izdavanje/2.0/70m2/Parking ID#1206;1.600,00;Beograd ;Opština Palilula ;Tašmajdan ;"70";44.8096815;20.469996
