Country,City,Municipali,District,Street,Price,Qm2,struktura,result_num,osm_id,display_na,category,type,latlong,label,label_1,label_2
Serbia,Belgrade,Opstina Vracar,Krunska,Molerova,"350","65",20 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sredacka,"350","70",30 Broj soba,"0","265430727","Средачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,tertiary,"44.8025558,20.4818691",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Sredacka,"350","72",30 Broj soba,"0","265430727","Средачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,tertiary,"44.8025558,20.4818691",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Golubacka,"360","37",15 Broj soba,"0","33454684","Голубачка, МЗ Смедеревски Ђерам, Београд (Звездара), Градска општина Звездара, Београд, Град Београд, Централна Србија, 11050, Србија",highway,residential,"44.7972167,20.4880304",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Mutapova,"360","50",20 Broj soba,"0","391815712","Мутапова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7993296,20.4740642",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Kralja Milana,"370","41",20 Broj soba,"0","355758659","Краља Милана, Београд (Врачар), Београд (Стари град), Београд, Градска општина Стари град, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8075185,20.4639781",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Stojana Protica,"370","47",10 Broj soba,"0","23298073","Стојана Протића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7965544,20.4721175",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Smiljaniceva,"370","52",15 Broj soba,"0","23078896","Смиљанићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8026925,20.4704864",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Smiljaniceva,"370","52",15 Broj soba,"0","23078896","Смиљанићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8026925,20.4704864",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Alekse Nenadovica,"380","35",20 Broj soba,"0","23078879","Алексе Ненадовића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8031434,20.4697474",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Krunska,"380","56",30 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sindjeliceva,"400","27",10 Broj soba,"0","676602677","Синђелићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8033714,20.47994",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,VILOVSKOG,"400","33",15 Broj soba,"0","24415133","Виловског, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.796878,20.482959",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Krunska,"400","38",10 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,milesevska,"400","38",15 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Golsvordijeva,"400","42",15 Broj soba,"0","121005672","Голсвордијева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8037032,20.4773844",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Sime Igumanova,"400","42",20 Broj soba,"0","666268168","Симе Игуманова, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7918824,20.4730521",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Bulevar Oslobodjenja,"400","43",20 Broj soba,"0","676355525","Булевар ослобођења, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8005576,20.4659949",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Ivana djaje,"400","45",20 Broj soba,"0","23298018","Ивана Ђаје, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7989232,20.4746333",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Juzni bulevar,"400","45",20 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Gospodara Vucica,Metohijska,"400","45",15 Broj soba,"0","840265692","Метохијска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7940965,20.490099",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,SIME IGUMANOVA x,"400","45",15 Broj soba,"0","666268168","Симе Игуманова, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7918824,20.4730521",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,BRANKA KRSMANOVIcA,"400","46",20 Broj soba,"0","677728173","Бранка Крсмановића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,tertiary,"44.7976645,20.4873157",,,
Serbia,Belgrade,Opstina Vracar,Karadjordjev park,Nebojsina,"400","47",20 Broj soba,"0","674218906","Небојшина, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7920434,20.4689715",,,
Serbia,Belgrade,Opstina Vracar,Neimar,Internacionalnih brigada,"400","48",15 Broj soba,"0","12528320","Интернационалних бригада, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7947809,20.4755028",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Internacionalnih brigada,"400","48",20 Broj soba,"0","12528320","Интернационалних бригада, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7947809,20.4755028",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Branka Krsmanovica,"400","50",20 Broj soba,"0","677728173","Бранка Крсмановића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,tertiary,"44.7976645,20.4873157",,,
Serbia,Belgrade,Opstina Vracar,cubura,cernisevskog,"400","50",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,cubura,CERNISEVSKOG,"400","50",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,cubura,Cernisevskog br 18,"400","50",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Milesevska,"400","50",15 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Mutapova,"400","50",20 Broj soba,"0","391815712","Мутапова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7993296,20.4740642",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Svetog Save,"400","50",10 Broj soba,"0","943553665","Светог Саве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8022711,20.4667063",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Svetog Save,"400","50",20 Broj soba,"0","943553665","Светог Саве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8022711,20.4667063",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Svetog Save,"400","50",20 Broj soba,"0","943553665","Светог Саве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8022711,20.4667063",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,sumatovacka,"400","53",20 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,sumatovacka,"400","53",20 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Mutapova,"400","54",25 Broj soba,"0","391815712","Мутапова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7993296,20.4740642",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Kneginje Zorke,"400","57",30 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Koce Kapetana,"400","58",20 Broj soba,"0","23078988","Коче Капетана, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8013918,20.4725438",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,juzni bulevar,"400","60",30 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kneginje Zorke,"400","60",20 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Topolska,"400","60",30 Broj soba,"0","24415039","Тополска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.79975,20.4774752",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,sumatovacka,"400","62",20 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,sumatovacka,"400","62",20 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Hadzi-djerina,"400","62",20 Broj soba,"0","23079040","Хаџи Ђерина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8040496,20.4767616",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Kumanovska,"400","63",20 Broj soba,"0","23078901","Кумановска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8047825,20.4729588",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Molerova,"400","65",20 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
Serbia,Belgrade,Opstina Vracar,Neimar,Internacionalnih brigada,"400","70",25 Broj soba,"0","12528320","Интернационалних бригада, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7947809,20.4755028",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,NEBOJsINA,"400","86",40 Broj soba,"0","674218906","Небојшина, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7920434,20.4689715",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Cara Nikolaja II,"400","87",40 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Golubacka,"420","45",20 Broj soba,"0","33454684","Голубачка, МЗ Смедеревски Ђерам, Београд (Звездара), Градска општина Звездара, Београд, Град Београд, Централна Србија, 11050, Србија",highway,residential,"44.7972167,20.4880304",,,
Serbia,Belgrade,Opstina Vracar,Pravni fakultet,Bulevar kralja Aleksandra,"420","55",20 Broj soba,"0","676603333","Булевар краља Александра, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8077101,20.4706926",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Cara Nikolaja II,"430","87",40 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Nevesinjska,"440","65",25 Broj soba,"0","30424331","Невесињска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7997141,20.4736833",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Radoslava Grujica,"450","30",20 Broj soba,"0","23079268","Радослава Грујића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7997754,20.4799158",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Ivana djaje,"450","45",15 Broj soba,"0","23298018","Ивана Ђаје, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7989232,20.4746333",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Krunska,"450","47",15 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sindjeliceva,"450","48",30 Broj soba,"0","676602677","Синђелићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8033714,20.47994",,,
Serbia,Belgrade,Opstina Vracar,cubura,cernisevskog,"450","49",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,cubura,cERNIsEVSKOG,"450","50",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,cubura,cERNIsEVSKOG,"450","50",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kursulina,"450","50",20 Broj soba,"0","36948675","Курсулина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.8006864,20.4739103",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Misarska,"450","50",25 Broj soba,"0","23297883","Мишарска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,living_street,"44.8072319,20.4651114",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Misarska,"450","50",25 Broj soba,"0","23297883","Мишарска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,living_street,"44.8072319,20.4651114",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Vojvode Supljikca,"450","50",20 Broj soba,"0","23079298","Војводе Шупљикца, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,tertiary,"44.8006446,20.4835878",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Cernisevskog,"450","52",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Krusedolska,"450","52",20 Broj soba,"0","382477818","Крушедолска, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7988974,20.4673845",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Pozarevacka,"450","52",20 Broj soba,"0","23079144","Пожаревачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.8011683,20.4809195",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Bulevar Oslobodjenja,"450","54",20 Broj soba,"0","676355525","Булевар ослобођења, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8005576,20.4659949",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Brace Radovanovic,"450","55",15 Broj soba,"0","39999164","Браће Радовановић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7931198,20.4818577",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Brace Radovanovic,"450","55",15 Broj soba,"0","39999164","Браће Радовановић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7931198,20.4818577",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Stojana Protica,"450","55",20 Broj soba,"0","23298073","Стојана Протића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7965544,20.4721175",,,
Serbia,Belgrade,Opstina Vracar,cubura,Vukice Mitrovic,"450","56",25 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Vojvode Dragomira,"450","57",20 Broj soba,"0","693301032","Војводе Драгомира, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7990912,20.4783968",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Alekse Nenadovica,"450","58",20 Broj soba,"0","23078879","Алексе Ненадовића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8031434,20.4697474",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Alekse Nenadovica,"450","58",20 Broj soba,"0","23078879","Алексе Ненадовића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8031434,20.4697474",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Resavska,"450","58",20 Broj soba,"0","545718479","Ресавска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8095077,20.4678513",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Resavska,"450","58",20 Broj soba,"0","545718479","Ресавска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8095077,20.4678513",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Resavska,"450","58",20 Broj soba,"0","545718479","Ресавска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8095077,20.4678513",,,
Serbia,Belgrade,Opstina Vracar,Pravni fakultet,Resavska,"450","58",20 Broj soba,"0","545718479","Ресавска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8095077,20.4678513",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Alekse Nenadovica,"450","60",20 Broj soba,"0","23078879","Алексе Ненадовића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8031434,20.4697474",,,
Serbia,Belgrade,Opstina Vracar,cubura,Cernisevskog,"450","60",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,Gradic Pejton,cernisevskog,"450","60",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Svetog Save,"450","60",20 Broj soba,"0","943553665","Светог Саве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8022711,20.4667063",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Beogradska,"450","63",20 Broj soba,"0","676861481","Београдска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8029772,20.4664756",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Alekse Nenadovica,"450","64",25 Broj soba,"0","23078879","Алексе Ненадовића, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8031434,20.4697474",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,KOcE KAPETANA,"450","64",25 Broj soba,"0","23078988","Коче Капетана, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8013918,20.4725438",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Koce Kapetana,"450","64",25 Broj soba,"0","23078988","Коче Капетана, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8013918,20.4725438",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Cara Nikolaja II,"450","65",30 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Hadzi Djerina,"450","65",20 Broj soba,"0","23079040","Хаџи Ђерина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8040496,20.4767616",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Koce Kapetana,"450","65",25 Broj soba,"0","23078988","Коче Капетана, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8013918,20.4725438",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vukice Mitrovic,"450","65",30 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vukice Mitrovic,"450","65",30 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Svetozara Markovica-Vracar,"450","67",20 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,Maksima Gorkog,Svetozara Markovica-Vracar,"450","67",20 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Resavska,"450","80",30 Broj soba,"0","545718479","Ресавска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8095077,20.4678513",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Resavska,"450","80",30 Broj soba,"0","545718479","Ресавска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8095077,20.4678513",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Svetog Save,"450","100",30 Broj soba,"0","943553665","Светог Саве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8022711,20.4667063",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sindjeliceva,"470","65",20 Broj soba,"0","676602677","Синђелићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8033714,20.47994",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Krunska,"480","71",20 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Desanke Maksimovic,"490","48",20 Broj soba,"0","23078715","Десанке Максимовић, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8076141,20.470578",,,
